@ATTRIBUTE label { deny,allow,no label }

@DATA

304, GET, 69, application, application/pkix-crl, 94.245.70.76, "08:30:31", DIRECT, 286, microsoft, 192.168.4.4, no label
304, GET, 71, application, application/pkix-crl, 192.168.4.4, "08:30:31", DEFAULT_PARENT, 336, microsoft, 10.159.76.30, no label
403, GET, 2, text, text/html, 11.00.11, "08:30:31", NONE, 17939, box, 10.159.49.111, no label
200, GET, 55734, text, text/plain, 108.160.163.47, "08:30:32", DIRECT, 276, dropbox, 192.168.4.4, no label
200, GET, 55779, text, text/plain, 192.168.4.4, "08:30:32", DEFAULT_PARENT, 326, dropbox, 10.159.19.104, no label
403, GET, 2, text, text/html, 11.00.11, "08:30:33", NONE, 17939, box, 10.159.49.111, no label
200, GET, 493, application, application/octet-stream, 8.27.153.126, "08:30:33", DIRECT, 843271, windowsupdate, 192.168.4.4, no label
200, GET, 697, application, application/octet-stream, 192.168.4.4, "08:30:34", DEFAULT_PARENT, 94673, windowsupdate, 10.159.76.30, no label
200, HEAD, 75, application, application/octet-stream, 8.27.153.126, "08:30:34", DIRECT, 379, windowsupdate, 192.168.4.4, no label
200, HEAD, 77, application, application/octet-stream, 192.168.4.4, "08:30:34", DEFAULT_PARENT, 464, windowsupdate, 10.159.76.30, no label
200, HEAD, 153, application, application/octet-stream, 8.27.153.126, "08:30:34", DIRECT, 380, windowsupdate, 192.168.4.4, no label
200, HEAD, 156, application, application/octet-stream, 192.168.4.4, "08:30:34", DEFAULT_PARENT, 465, windowsupdate, 10.159.76.30, no label
200, GET, 579, application, application/octet-stream, 8.27.153.126, "08:30:34", DIRECT, 843271, windowsupdate, 192.168.4.4, no label
200, GET, 885, application, application/octet-stream, 192.168.4.4, "08:30:35", DEFAULT_PARENT, 843321, windowsupdate, 10.159.76.30, no label
403, GET, 2, text, text/html, 11.00.11, "08:30:36", NONE, 17939, box, 10.159.49.111, no label
200, POST, 815, null, null, 178.79.185.126, "08:30:36", DIRECT, 197, twitterfall, 192.168.4.4, no label
200, POST, 818, null, null, 192.168.4.4, "08:30:36", DEFAULT_PARENT, 282, twitterfall, 10.159.171.19, no label
304, GET, 61, application, application/pkix-crl, 90.84.53.82, "08:30:36", DIRECT, 337, microsoft, 192.168.4.4, no label
304, GET, 64, application, application/pkix-crl, 192.168.4.4, "08:30:36", DEFAULT_PARENT, 387, microsoft, 10.159.76.30, no label
200, GET, 99988, application, application/octet-stream, 77.234.44.54, "08:30:37", DIRECT, 273, avast, 192.168.4.4, no label
200, GET, 100026, application, application/octet-stream, 192.168.4.4, "08:30:37", DEFAULT_PARENT, 323, avast, 10.159.86.22, no label
200, GET, 425, application, application/octet-stream, 8.27.153.126, "08:30:38", DIRECT, 670214, windowsupdate, 192.168.4.4, no label
200, GET, 585, application, application/octet-stream, 192.168.4.4, "08:30:38", DEFAULT_PARENT, 106960, windowsupdate, 10.159.76.30, no label
200, GET, 222, image, image/gif, 77.238.191.16, "08:30:39", DIRECT, 556, yahoo, 192.168.4.4, no label
200, GET, 226, image, image/gif, 192.168.4.4, "08:30:39", DEFAULT_PARENT, 606, yahoo, 10.159.46.201, no label
200, GET, 297, image, image/gif, 69.147.76.50, "08:30:39", DIRECT, 1244, yahoo, 192.168.4.4, no label
200, GET, 301, image, image/gif, 192.168.4.4, "08:30:39", DEFAULT_PARENT, 1294, yahoo, 10.159.46.201, no label
200, GET, 55921, text, text/plain, 108.160.16.108, "08:30:40", DIRECT, 276, dropbox, 192.168.4.4, no label
200, GET, 55962, text, text/plain, 192.168.4.4, "08:30:40", DEFAULT_PARENT, 326, dropbox, 10.159.232.20, no label
200, GET, 40112, text, text/plain, 69.171.246.16, "08:30:41", DIRECT, 495, facebook, 192.168.4.4, no label
200, GET, 40157, text, text/plain, 192.168.4.4, "08:30:41", DEFAULT_PARENT, 545, facebook, 10.159.154.21, no label
304, GET, 61, application, application/pkix-crl, 90.84.53.82, "08:30:41", DIRECT, 336, microsoft, 192.168.4.4, no label
304, GET, 63, application, application/pkix-crl, 192.168.4.4, "08:30:41", DEFAULT_PARENT, 386, microsoft, 10.159.76.30, no label
403, GET, 2, text, text/html, 11.00.11, "08:30:42", NONE, 17939, box, 10.159.49.111, no label
200, GET, 491, application, application/octet-stream, 8.27.153.126, "08:30:43", DIRECT, 670214, windowsupdate, 192.168.4.4, no label
200, GET, 55599, text, text/plain, 108.160.163.50, "08:30:43", DIRECT, 276, dropbox, 192.168.4.4, no label
200, GET, 649, application, application/octet-stream, 192.168.4.4, "08:30:43", DEFAULT_PARENT, 77115, windowsupdate, 10.159.76.30, no label
200, GET, 55639, text, text/plain, 192.168.4.4, "08:30:43", DEFAULT_PARENT, 326, dropbox, 10.159.22.252, no label
200, GET, 168, text, text/html, 82.199.80.141, "08:30:44", DIRECT, 669, serving-sys, 192.168.4.4, no label
200, GET, 171, text, text/html, 192.168.4.4, "08:30:44", DEFAULT_PARENT, 719, serving-sys, 10.159.46.201, no label
0, GET, 0, null, null, 1.11.11.11, "08:30:45", DIRECT, 0, adinterax, 10.159.46.201, no label
0, GET, 0, null, null, 192.168.4.4, "08:30:45", DEFAULT_PARENT, 0, yahoo, 10.159.46.201, no label
200, GET, 165, image, image/gif, 188.125.82.155, "08:30:45", DIRECT, 556, yahoo, 192.168.4.4, no label
304, GET, 62, application, application/pkix-crl, 90.84.53.82, "08:30:46", DIRECT, 337, microsoft, 192.168.4.4, no label
304, GET, 65, application, application/pkix-crl, 192.168.4.4, "08:30:46", DEFAULT_PARENT, 387, microsoft, 10.159.76.30, no label
200, GET, 460, application, application/octet-stream, 8.27.153.126, "08:30:48", DIRECT, 670214, windowsupdate, 192.168.4.4, no label
200, GET, 626, application, application/octet-stream, 192.168.4.4, "08:30:48", DEFAULT_PARENT, 120019, windowsupdate, 10.159.76.30, no label
200, GET, 458, application, application/javascript, 199.59.148.147, "08:30:49", DIRECT, 728, twimg, 192.168.4.4, no label
200, GET, 462, application, application/javascript, 192.168.4.4, "08:30:49", DEFAULT_PARENT, 778, twimg, 10.159.154.21, no label
200, GET, 755, text, text/plain, 212.85.38.109, "08:30:49", DIRECT, 637, cucal, 192.168.4.4, allow
200, GET, 759, text, text/plain, 192.168.4.4, "08:30:49", DEFAULT_PARENT, 687, cucal, 10.159.170.18, allow
304, GET, 146, application, application/pkix-crl, 94.245.70.68, "08:30:51", DIRECT, 286, microsoft, 192.168.4.4, no label
304, GET, 147, application, application/pkix-crl, 192.168.4.4, "08:30:51", DEFAULT_PARENT, 336, microsoft, 10.159.76.30, no label
200, GET, 464, application, application/octet-stream, 8.27.153.126, "08:30:52", DIRECT, 670214, windowsupdate, 192.168.4.4, no label
200, GET, 623, application, application/octet-stream, 192.168.4.4, "08:30:52", DEFAULT_PARENT, 106960, windowsupdate, 10.159.76.30, no label
200, HEAD, 75, application, application/octet-stream, 8.27.153.126, "08:30:53", DIRECT, 380, windowsupdate, 192.168.4.4, no label
200, HEAD, 78, application, application/octet-stream, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 465, windowsupdate, 10.159.76.30, no label
200, HEAD, 160, application, application/octet-stream, 8.27.153.126, "08:30:53", DIRECT, 379, windowsupdate, 192.168.4.4, no label
200, HEAD, 163, application, application/octet-stream, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 464, windowsupdate, 10.159.76.30, no label
403, GET, 2, text, text/html, 11.00.11, "08:30:53", NONE, 17939, box, 10.159.49.111, no label
304, GET, 100, null, null, 91.189.92.176, "08:30:53", DIRECT, 342, ubuntu, 192.168.4.4, no label
304, GET, 99, null, null, 91.189.92.177, "08:30:53", DIRECT, 344, ubuntu, 192.168.4.4, no label
304, GET, 104, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 392, ubuntu, 10.159.207.18, no label
304, GET, 105, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 394, ubuntu, 10.159.207.18, no label
304, GET, 119, null, null, 91.189.95.83, "08:30:53", DIRECT, 365, launchpad, 192.168.4.4, no label
304, GET, 123, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 415, launchpad, 10.159.207.18, no label
304, GET, 126, null, null, 91.189.92.191, "08:30:53", DIRECT, 258, canonical, 192.168.4.4, no label
304, GET, 131, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 308, canonical, 10.159.207.18, no label
304, GET, 129, null, null, 91.189.95.83, "08:30:53", DIRECT, 365, launchpad, 192.168.4.4, no label
304, GET, 134, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 415, launchpad, 10.159.207.18, no label
304, GET, 53, null, null, 91.189.92.177, "08:30:53", DIRECT, 344, ubuntu, 192.168.4.4, no label
304, GET, 57, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 394, ubuntu, 10.159.207.18, no label
200, GET, 551, application, application/octet-stream, 8.27.153.126, "08:30:53", DIRECT, 670214, windowsupdate, 192.168.4.4, no label
304, GET, 52, null, null, 91.189.92.191, "08:30:53", DIRECT, 260, canonical, 192.168.4.4, no label
304, GET, 51, null, null, 91.189.95.83, "08:30:53", DIRECT, 366, launchpad, 192.168.4.4, no label
304, GET, 55, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 310, canonical, 10.159.207.18, no label
304, GET, 56, null, null, 91.189.92.177, "08:30:53", DIRECT, 346, ubuntu, 192.168.4.4, no label
304, GET, 60, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 396, ubuntu, 10.159.207.18, no label
304, GET, 264, null, null, 91.189.91.15, "08:30:53", DIRECT, 360, ubuntu, 192.168.4.4, no label
304, GET, 269, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 410, ubuntu, 10.159.207.18, no label
304, GET, 125, null, null, 88.191.127.22, "08:30:53", DIRECT, 248, medibuntu, 192.168.4.4, no label
304, GET, 127, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 298, medibuntu, 10.159.207.18, no label
304, GET, 66, null, null, 91.189.92.191, "08:30:53", DIRECT, 260, canonical, 192.168.4.4, no label
304, GET, 68, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 310, canonical, 10.159.207.18, no label
304, GET, 60, null, null, 91.189.92.177, "08:30:53", DIRECT, 346, ubuntu, 192.168.4.4, no label
304, GET, 60, null, null, 91.189.92.176, "08:30:53", DIRECT, 344, ubuntu, 192.168.4.4, no label
200, GET, 175, text, text/plain, 91.189.95.83, "08:30:53", DIRECT, 786, launchpad, 192.168.4.4, no label
304, GET, 63, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 396, ubuntu, 10.159.207.18, no label
304, GET, 64, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 394, ubuntu, 10.159.207.18, no label
200, GET, 180, text, text/plain, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 836, launchpad, 10.159.207.18, no label
304, GET, 179, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 416, launchpad, 10.159.207.18, no label
200, GET, 367, application, application/octet-stream, 204.45.82.194, "08:30:53", DIRECT, 495, linuxmint, 192.168.4.4, no label
200, GET, 371, application, application/octet-stream, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 545, linuxmint, 10.159.207.18, no label
304, GET, 53, null, null, 91.189.92.191, "08:30:53", DIRECT, 260, canonical, 192.168.4.4, no label
304, GET, 45, null, null, 91.189.92.176, "08:30:53", DIRECT, 346, ubuntu, 192.168.4.4, no label
304, GET, 45, null, null, 91.189.92.177, "08:30:53", DIRECT, 345, ubuntu, 192.168.4.4, no label
304, GET, 56, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 310, canonical, 10.159.207.18, no label
304, GET, 50, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 396, ubuntu, 10.159.207.18, no label
304, GET, 50, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 395, ubuntu, 10.159.207.18, no label
304, GET, 52, null, null, 91.189.95.83, "08:30:53", DIRECT, 366, launchpad, 192.168.4.4, no label
304, GET, 135, null, null, 91.189.91.15, "08:30:53", DIRECT, 362, ubuntu, 192.168.4.4, no label
304, GET, 138, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 412, ubuntu, 10.159.207.18, no label
304, GET, 116, null, null, 88.191.127.22, "08:30:53", DIRECT, 250, medibuntu, 192.168.4.4, no label
304, GET, 119, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 300, medibuntu, 10.159.207.18, no label
304, GET, 96, null, null, 91.189.95.83, "08:30:53", DIRECT, 366, launchpad, 192.168.4.4, no label
304, GET, 46, null, null, 91.189.92.176, "08:30:53", DIRECT, 344, ubuntu, 192.168.4.4, no label
304, GET, 47, null, null, 91.189.92.177, "08:30:53", DIRECT, 346, ubuntu, 192.168.4.4, no label
304, GET, 98, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 416, launchpad, 10.159.207.18, no label
404, GET, 106, text, text/html, 91.189.92.150, "08:30:53", DIRECT, 607, canonical, 192.168.4.4, no label
304, GET, 98, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 416, launchpad, 10.159.207.18, no label
304, GET, 50, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 396, ubuntu, 10.159.207.18, no label
304, GET, 51, null, null, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 394, ubuntu, 10.159.207.18, no label
404, GET, 113, text, text/html, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 687, canonical, 10.159.207.18, no label
200, GET, 810, application, application/octet-stream, 192.168.4.4, "08:30:53", DEFAULT_PARENT, 670264, windowsupdate, 10.159.76.30, no label
304, GET, 56, null, null, 91.189.92.177, "08:30:54", DIRECT, 346, ubuntu, 192.168.4.4, no label
304, GET, 56, null, null, 91.189.92.176, "08:30:54", DIRECT, 345, ubuntu, 192.168.4.4, no label
304, GET, 54, null, null, 91.189.95.83, "08:30:54", DIRECT, 365, launchpad, 192.168.4.4, no label
404, GET, 52, text, text/html, 91.189.92.150, "08:30:54", DIRECT, 620, canonical, 192.168.4.4, no label
304, GET, 55, null, null, 91.189.95.83, "08:30:54", DIRECT, 365, launchpad, 192.168.4.4, no label
304, GET, 62, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 396, ubuntu, 10.159.207.18, no label
304, GET, 63, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 395, ubuntu, 10.159.207.18, no label
304, GET, 63, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 415, launchpad, 10.159.207.18, no label
304, GET, 63, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 415, launchpad, 10.159.207.18, no label
404, GET, 61, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 700, canonical, 10.159.207.18, no label
304, GET, 99, null, null, 88.191.127.22, "08:30:54", DIRECT, 249, medibuntu, 192.168.4.4, no label
304, GET, 103, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 299, medibuntu, 10.159.207.18, no label
304, GET, 56, null, null, 91.189.92.176, "08:30:54", DIRECT, 259, ubuntu, 192.168.4.4, no label
304, GET, 54, null, null, 91.189.92.177, "08:30:54", DIRECT, 259, ubuntu, 192.168.4.4, no label
304, GET, 60, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 309, ubuntu, 10.159.207.18, no label
304, GET, 60, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 309, ubuntu, 10.159.207.18, no label
304, GET, 62, null, null, 91.189.95.83, "08:30:54", DIRECT, 365, launchpad, 192.168.4.4, no label
304, GET, 125, null, null, 91.189.91.15, "08:30:54", DIRECT, 363, ubuntu, 192.168.4.4, no label
404, GET, 61, text, text/html, 91.189.92.150, "08:30:54", DIRECT, 620, canonical, 192.168.4.4, no label
404, GET, 63, text, text/html, 91.189.95.83, "08:30:54", DIRECT, 619, launchpad, 192.168.4.4, no label
304, GET, 67, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 415, launchpad, 10.159.207.18, no label
304, GET, 133, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 413, ubuntu, 10.159.207.18, no label
404, GET, 71, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 699, launchpad, 10.159.207.18, no label
404, GET, 103, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 700, canonical, 10.159.207.18, no label
304, GET, 62, null, null, 91.189.92.177, "08:30:54", DIRECT, 259, ubuntu, 192.168.4.4, no label
304, GET, 62, null, null, 91.189.92.176, "08:30:54", DIRECT, 259, ubuntu, 192.168.4.4, no label
304, GET, 65, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 309, ubuntu, 10.159.207.18, no label
304, GET, 65, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 309, ubuntu, 10.159.207.18, no label
304, GET, 70, null, null, 91.189.95.83, "08:30:54", DIRECT, 365, launchpad, 192.168.4.4, no label
304, GET, 70, null, null, 91.189.95.83, "08:30:54", DIRECT, 365, launchpad, 192.168.4.4, no label
304, GET, 73, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 415, launchpad, 10.159.207.18, no label
304, GET, 73, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 415, launchpad, 10.159.207.18, no label
304, GET, 118, null, null, 88.191.127.22, "08:30:54", DIRECT, 250, medibuntu, 192.168.4.4, no label
304, GET, 145, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 300, medibuntu, 10.159.207.18, no label
304, GET, 144, null, null, 88.191.127.22, "08:30:54", DIRECT, 249, medibuntu, 192.168.4.4, no label
304, GET, 61, null, null, 91.189.92.176, "08:30:54", DIRECT, 347, ubuntu, 192.168.4.4, no label
304, GET, 61, null, null, 91.189.92.177, "08:30:54", DIRECT, 346, ubuntu, 192.168.4.4, no label
404, GET, 80, text, text/html, 91.189.92.150, "08:30:54", DIRECT, 619, canonical, 192.168.4.4, no label
304, GET, 147, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 299, medibuntu, 10.159.207.18, no label
304, GET, 66, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 397, ubuntu, 10.159.207.18, no label
304, GET, 66, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 396, ubuntu, 10.159.207.18, no label
304, GET, 129, null, null, 91.189.91.15, "08:30:54", DIRECT, 362, ubuntu, 192.168.4.4, no label
304, GET, 133, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 412, ubuntu, 10.159.207.18, no label
304, GET, 130, null, null, 91.189.92.181, "08:30:54", DIRECT, 363, ubuntu, 192.168.4.4, no label
304, GET, 134, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 413, ubuntu, 10.159.207.18, no label
404, GET, 63, text, text/html, 91.189.95.83, "08:30:54", DIRECT, 618, launchpad, 192.168.4.4, no label
304, GET, 64, null, null, 91.189.95.83, "08:30:54", DIRECT, 363, launchpad, 192.168.4.4, no label
304, GET, 67, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 413, launchpad, 10.159.207.18, no label
404, GET, 68, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 698, launchpad, 10.159.207.18, no label
404, GET, 123, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 699, canonical, 10.159.207.18, no label
304, GET, 47, null, null, 91.189.92.176, "08:30:54", DIRECT, 346, ubuntu, 192.168.4.4, no label
304, GET, 47, null, null, 91.189.92.177, "08:30:54", DIRECT, 347, ubuntu, 192.168.4.4, no label
304, GET, 51, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 397, ubuntu, 10.159.207.18, no label
304, GET, 51, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 396, ubuntu, 10.159.207.18, no label
304, GET, 61, null, null, 91.189.92.181, "08:30:54", DIRECT, 361, ubuntu, 192.168.4.4, no label
304, GET, 64, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 411, ubuntu, 10.159.207.18, no label
404, GET, 68, text, text/html, 91.189.95.83, "08:30:54", DIRECT, 639, launchpad, 192.168.4.4, no label
404, GET, 67, text, text/html, 91.189.95.83, "08:30:54", DIRECT, 638, launchpad, 192.168.4.4, no label
404, GET, 52, text, text/html, 91.189.92.150, "08:30:54", DIRECT, 619, canonical, 192.168.4.4, no label
404, GET, 92, text, text/html, 88.191.127.22, "08:30:54", DIRECT, 274, medibuntu, 192.168.4.4, no label
304, GET, 93, null, null, 88.191.127.22, "08:30:54", DIRECT, 250, medibuntu, 192.168.4.4, no label
304, GET, 99, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 300, medibuntu, 10.159.207.18, no label
404, GET, 100, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 354, medibuntu, 10.159.207.18, no label
304, GET, 46, null, null, 91.189.92.176, "08:30:54", DIRECT, 346, ubuntu, 192.168.4.4, no label
304, GET, 65, null, null, 91.189.92.177, "08:30:54", DIRECT, 347, ubuntu, 192.168.4.4, no label
304, GET, 68, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 397, ubuntu, 10.159.207.18, no label
304, GET, 69, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 396, ubuntu, 10.159.207.18, no label
404, GET, 111, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 719, launchpad, 10.159.207.18, no label
404, GET, 111, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 0, launchpad, 10.159.207.18, no label
404, GET, 95, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 699, canonical, 10.159.207.18, no label
304, GET, 127, null, null, 91.189.91.15, "08:30:54", DIRECT, 363, ubuntu, 192.168.4.4, no label
304, GET, 130, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 413, ubuntu, 10.159.207.18, no label
304, GET, 42, null, null, 91.189.92.176, "08:30:54", DIRECT, 346, ubuntu, 192.168.4.4, no label
304, GET, 44, null, null, 91.189.92.177, "08:30:54", DIRECT, 347, ubuntu, 192.168.4.4, no label
304, GET, 47, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 397, ubuntu, 10.159.207.18, no label
304, GET, 48, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 396, ubuntu, 10.159.207.18, no label
304, GET, 44, null, null, 91.189.92.181, "08:30:54", DIRECT, 363, ubuntu, 192.168.4.4, no label
404, GET, 87, text, text/html, 88.191.127.22, "08:30:54", DIRECT, 274, medibuntu, 192.168.4.4, no label
404, GET, 50, text, text/html, 91.189.92.150, "08:30:54", DIRECT, 621, canonical, 192.168.4.4, no label
404, GET, 51, text, text/html, 91.189.95.83, "08:30:54", DIRECT, 617, launchpad, 192.168.4.4, no label
404, GET, 51, text, text/html, 91.189.95.83, "08:30:54", DIRECT, 638, launchpad, 192.168.4.4, no label
404, GET, 92, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 354, medibuntu, 10.159.207.18, deny
404, GET, 55, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 701, canonical, 10.159.207.18, no label
304, GET, 60, null, null, 91.189.92.177, "08:30:54", DIRECT, 259, ubuntu, 192.168.4.4, no label
304, GET, 60, null, null, 91.189.92.176, "08:30:54", DIRECT, 259, ubuntu, 192.168.4.4, no label
404, GET, 94, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 718, launchpad, 10.159.207.18, no label
404, GET, 94, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 0, launchpad, 10.159.207.18, no label
304, GET, 63, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 309, ubuntu, 10.159.207.18, no label
304, GET, 64, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 309, ubuntu, 10.159.207.18, no label
200, GET, 594, application, application/octet-stream, 204.45.82.194, "08:30:54", DIRECT, 18019, linuxmint, 192.168.4.4, no label
404, GET, 65, text, text/html, 91.189.92.150, "08:30:54", DIRECT, 621, canonical, 192.168.4.4, no label
200, GET, 601, application, application/octet-stream, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 18069, linuxmint, 10.159.207.18, no label
304, GET, 138, null, null, 91.189.91.15, "08:30:54", DIRECT, 362, ubuntu, 192.168.4.4, deny
304, GET, 141, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 412, ubuntu, 10.159.207.18, no label
304, GET, 141, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 413, ubuntu, 10.159.207.18, no label
304, GET, 49, null, null, 91.189.92.176, "08:30:54", DIRECT, 259, ubuntu, 192.168.4.4, no label
304, GET, 48, null, null, 91.189.92.177, "08:30:54", DIRECT, 259, ubuntu, 192.168.4.4, no label
404, GET, 90, text, text/html, 88.191.127.22, "08:30:54", DIRECT, 274, medibuntu, 192.168.4.4, no label
304, GET, 54, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 309, ubuntu, 10.159.207.18, no label
404, GET, 52, text, text/html, 91.189.95.83, "08:30:54", DIRECT, 617, launchpad, 192.168.4.4, no label
404, GET, 92, text, text/html, 88.191.127.22, "08:30:54", DIRECT, 274, medibuntu, 192.168.4.4, no label
304, GET, 55, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 309, ubuntu, 10.159.207.18, no label
404, GET, 98, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 354, medibuntu, 10.159.207.18, no label
0, GET, 98, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 0, medibuntu, 10.159.207.18, no label
404, GET, 56, text, text/html, 91.189.95.83, "08:30:54", DIRECT, 632, launchpad, 192.168.4.4, no label
404, GET, 60, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 697, launchpad, 10.159.207.18, no label
0, GET, 60, null, null, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 0, launchpad, 10.159.207.18, no label
404, GET, 105, text, text/html, 192.168.4.4, "08:30:54", DEFAULT_PARENT, 701, canonical, 10.159.207.18, no label
304, GET, 46, null, null, 91.189.92.181, "08:30:54", DIRECT, 258, ubuntu, 192.168.4.4, no label
304, GET, 56, null, null, 91.189.92.176, "08:30:54", DIRECT, 261, ubuntu, 192.168.4.4, no label
